Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
22774,24,89,63,159,0
22779,24,89,63,159,0
22784,24,89,63,159,0
22789,24,89,63,159,0
22794,24,89,63,159,0
22799,24,89,63,159,0
22804,24,89,63,159,0
22809,24,89,63,158,0
22814,24,89,63,157,0
22819,24,89,63,157,0
22824,24,89,63,156,0
22829,24,89,63,153,0
22834,24,89,63,154,0
22839,24,89,63,151,0
22844,24,89,63,148,0
22849,24,89,63,146,0
22854,24,89,63,147,0
22860,24,89,63,145,0
22864,24,89,63,144,0
22870,24,89,63,145,0
22874,24,89,63,145,0
22879,24,89,63,145,0
22884,24,89,63,145,0
22889,24,89,63,146,0
22894,24,89,63,146,0
22899,24,89,63,146,0
22904,24,89,63,148,0
22909,24,89,63,150,0
22914,24,89,63,151,0
22919,24,89,63,151,0
22924,24,89,63,151,0
22929,24,89,63,151,0
22934,24,89,63,153,0
22939,24,89,63,154,0
22945,24,89,63,155,0
22949,24,89,63,156,0
22955,24,89,63,157,0
22959,24,89,63,158,0
22964,24,89,63,160,0
22969,24,89,63,164,0
22974,24,89,63,165,0
22979,24,89,63,168,0
22984,24,89,63,169,0
22989,24,89,63,172,0
22995,24,89,63,175,0
22999,24,89,63,177,0
23004,24,89,63,181,0
23009,24,89,63,183,0
23014,24,89,63,184,0
23019,24,89,63,183,0
23024,24,89,63,184,0
23029,24,89,63,188,0
23034,24,89,63,189,0
23039,24,89,63,190,0
23044,24,89,63,192,0
23049,24,89,63,193,0
23054,24,89,63,193,0
23059,24,89,63,193,0
23064,24,89,63,191,0
23069,24,89,63,191,0
23074,24,89,63,191,0
23079,24,89,63,191,0
23084,24,89,63,192,0
23089,24,89,63,192,0
23094,24,89,63,194,0
23099,24,89,63,194,0
23104,24,89,63,194,0
23109,24,89,63,195,0
23114,24,89,63,193,0
23119,24,89,63,199,0
23124,24,89,63,200,0
23131,24,89,63,203,0
23135,24,89,63,208,0
23139,24,89,63,214,0
23144,24,89,63,219,0
23149,24,89,63,223,0
23154,24,89,63,227,0
23159,24,89,63,231,0
23164,24,89,63,232,0
23169,24,89,63,235,0
23174,24,89,63,237,0
23179,24,89,63,239,0
23184,24,89,63,240,0
23190,24,89,63,240,0
23194,24,89,63,240,0
23199,24,89,63,239,0
23204,24,89,63,240,0
23209,24,89,63,239,0
23214,24,89,63,241,0
23219,24,89,63,241,0
23224,24,89,63,241,0
23229,24,89,63,241,0
23234,24,89,63,239,0
23239,24,89,63,239,0
23244,24,89,63,239,0
23249,24,89,63,239,0
23254,24,89,63,240,0
23259,24,89,63,242,0
23264,24,89,63,242,0
23269,24,89,63,242,0
23274,24,89,63,246,0
23279,24,89,63,247,0
23284,24,89,63,248,0
23289,24,89,63,246,0
23294,24,89,63,246,0
23299,24,89,63,242,0
23304,24,89,63,243,0
23309,24,89,63,242,0
23314,24,89,63,244,0
23320,24,89,63,246,0
23324,24,89,63,249,0
23329,24,89,63,249,0
23334,24,89,63,250,0
23339,24,89,63,250,0
23344,24,89,63,254,0
23349,24,89,63,256,0
23354,24,89,63,258,0
23359,24,89,63,259,0
23364,24,89,63,261,0
23369,24,89,63,262,0
23374,24,89,63,261,0
23379,24,89,63,264,0
23384,24,89,63,264,0
23389,24,89,63,262,0
23394,24,89,63,261,0
23399,24,89,63,258,0
23404,24,89,63,256,0
23409,24,89,63,255,0
23415,24,89,63,255,0
23419,24,89,63,252,0
23424,24,89,63,250,0
23429,24,89,63,248,0
23434,24,89,63,247,0
23439,24,89,63,244,0
23444,24,89,63,246,0
23449,24,89,63,242,0
23454,24,89,63,243,0
23459,24,89,63,242,0
23464,24,89,63,240,0
23469,24,89,63,239,0
23474,24,89,63,238,0
23479,24,89,63,234,0
23484,24,89,63,232,0
23489,24,89,63,230,0
23494,24,89,63,227,0
23499,24,89,63,227,0
23504,24,89,63,224,0
23510,24,89,63,222,0
23514,24,89,63,219,0
23519,24,89,63,219,0
23524,24,89,63,217,0
23529,24,89,63,218,0
23534,24,89,63,219,0
23539,24,89,63,222,0
23544,24,89,63,222,0
23549,24,89,63,226,0
23554,24,89,63,227,0
23559,24,89,63,230,0
23564,24,89,63,230,0
23569,24,89,63,234,0
23574,24,89,63,237,0
23579,24,89,63,238,0
23584,24,89,63,239,0
23589,24,89,63,240,0
23594,24,89,63,242,0
23599,24,89,63,244,0
23604,24,89,63,248,0
23612,24,89,63,249,0
23614,24,89,63,250,0
23619,24,89,63,252,0
23624,24,89,63,255,0
23629,24,89,63,256,0
23634,24,89,63,259,0
23639,24,89,63,261,0
23644,24,89,63,261,0
23649,24,89,63,261,0
23654,24,89,63,262,0
23659,24,89,63,262,0
23664,24,89,63,262,0
23669,24,89,63,261,0
23675,24,89,63,261,0
23679,24,89,63,262,0
23684,24,89,63,262,0
23689,24,89,63,262,0
23694,24,89,63,263,0
23700,24,89,63,262,0
23704,24,89,63,261,0
23709,24,89,63,261,0
23714,24,89,63,261,0
23719,24,89,63,260,0
23724,24,89,63,259,0
23729,24,89,63,259,0
23734,24,89,63,262,0
23739,24,89,63,262,0
23744,24,89,63,264,0
23749,24,89,63,265,0
23754,24,89,63,264,0
23759,24,89,63,265,0
23764,24,89,63,266,0
23769,24,89,63,266,0
23774,24,89,63,265,0
23779,24,89,63,265,0
23784,24,89,63,265,0
23789,24,89,63,266,0
23794,24,89,63,268,0
23799,24,89,63,268,0
23804,24,89,63,270,0
23809,24,89,63,272,0
23814,24,89,63,274,0
23819,24,89,63,276,0
23824,24,89,63,278,0
23829,24,89,63,278,0
23834,24,89,63,284,0
23839,24,89,63,285,0
23844,24,89,63,286,0
23849,24,89,63,289,0
23854,24,89,63,291,0
23859,24,89,63,295,0
23864,24,89,63,298,0
23869,24,89,63,302,0
23874,24,89,63,303,0
23880,24,89,63,308,0
23884,24,89,63,309,0
23889,24,89,63,311,0
23894,24,89,63,313,0
23899,24,89,63,316,0
23904,24,89,63,319,0
23909,24,89,63,323,0
23914,24,89,63,330,0
23919,24,89,63,330,0
23924,24,89,63,332,0
23929,24,89,63,333,0
23935,24,89,63,333,0
23939,24,89,63,333,0
23944,24,89,63,333,0
23949,24,89,63,333,0
23955,24,89,63,335,0
23960,24,89,63,336,0
23964,24,89,63,337,0
23969,24,89,63,338,0
23974,24,89,63,338,0
23979,24,89,64,338,0
23984,24,89,63,338,0
23989,24,89,63,339,0
23994,24,89,63,339,0
23999,24,89,64,340,0
24004,24,89,63,342,0
24009,24,89,63,343,0
24014,24,89,63,345,0
24019,24,89,63,346,0
24024,24,89,63,348,0
24029,24,89,64,348,0
24034,24,89,63,349,0
24040,24,89,63,350,0
24045,24,89,63,351,0
24049,24,89,63,354,0
24054,24,89,63,356,0
24059,24,89,64,357,0
24064,24,89,63,359,0
24069,24,89,63,361,0
24074,24,89,63,363,0
24079,24,89,63,366,0
24084,24,89,63,366,0
24089,24,89,63,366,0
24094,24,89,64,367,0
24099,24,89,63,368,0
24104,24,89,64,368,0
24109,24,89,63,368,0
24114,24,89,63,368,0
24119,24,89,63,369,0
24124,24,89,63,370,0
24129,24,89,63,369,0
24134,24,89,63,372,0
24139,24,89,63,371,0
24144,24,89,63,374,0
24149,24,89,64,376,0
24154,24,89,63,376,0
24159,24,89,63,378,0
24165,24,89,63,378,0
24169,24,89,63,380,0
24174,24,89,63,380,0
24179,24,89,63,380,0
24184,24,89,63,379,0
24189,24,89,63,380,0
24194,24,89,63,380,0
24199,24,89,64,380,0
24204,24,89,63,381,0
24209,24,89,63,380,0
24214,24,89,63,382,0
24219,24,89,63,382,0
24224,24,89,63,384,0
24229,24,89,63,384,0
24234,24,89,63,384,0
24239,24,89,63,385,0
24244,24,89,63,383,0
24249,24,89,63,381,0
24254,24,89,63,382,0
24259,24,89,63,383,0
24264,24,89,63,382,0
24269,24,89,63,382,0
24274,24,89,63,379,0
24281,24,89,63,379,0
24284,24,89,63,378,0
24289,24,89,63,375,0
24294,24,89,63,375,0
24299,24,89,63,371,0
24304,24,89,63,370,0
24311,24,89,64,367,0
24314,24,89,63,366,0
24319,24,89,63,366,0
24324,24,89,63,363,0
24329,24,89,63,362,0
24334,24,89,63,364,0
24339,24,89,63,364,0
24344,24,89,63,366,0
24350,24,89,63,366,0
24354,24,89,63,367,0
24359,24,89,63,364,0
24364,24,89,63,363,0
24369,24,89,63,363,0
24374,24,89,63,362,0
24379,24,89,63,363,0
24384,24,89,63,363,0
24389,24,89,63,363,0
24394,24,89,63,363,0
24399,24,89,64,363,0
24404,24,89,63,364,0
24409,24,89,64,363,0
24414,24,89,63,366,0
24420,24,89,63,366,0
24424,24,89,63,367,0
24429,24,89,64,367,0
24434,24,89,63,364,0
24439,24,89,63,362,0
24444,24,89,64,363,0
24450,24,89,63,362,0
24454,24,89,63,361,0
24459,24,89,64,361,0
24464,24,89,63,360,0
24469,24,89,63,361,0
24474,24,89,63,358,0
24479,24,89,63,358,0
24484,24,89,63,355,0
24489,24,89,64,352,0
24494,24,89,63,350,0
24499,24,89,63,350,0
24504,24,89,63,349,0
24509,24,89,63,348,0
24514,24,89,63,346,0
24519,24,89,63,344,0
24524,24,89,63,339,0
24530,24,89,63,337,0
24534,24,89,63,335,0
24539,24,89,63,331,0
24544,24,89,63,328,0
24549,24,89,63,319,0
24555,24,89,64,318,0
24559,24,89,63,315,0
24564,24,89,63,314,0
24569,24,89,64,313,0
24574,24,89,63,311,0
24579,24,89,63,311,0
24584,24,89,63,309,0
24589,24,89,63,309,0
24594,24,89,63,308,0
24599,24,89,64,309,0
24604,24,89,63,310,0
24609,24,89,63,311,0
24614,24,89,64,311,0
24619,24,89,63,309,0
24624,24,89,63,310,0
24629,24,89,63,309,0
24634,24,89,63,309,0
24639,24,89,63,308,0
24644,24,89,64,306,0
24649,24,89,63,304,0
24654,24,89,63,304,0
24659,24,89,64,302,0
24664,24,89,63,302,0
24669,24,89,64,302,0
24674,24,89,63,301,0
24679,24,89,63,302,0
24684,24,89,63,303,0
24689,24,89,64,304,0
24694,24,89,63,306,0
24699,24,89,63,306,0
24704,24,89,63,308,0
24709,24,89,64,308,0
24715,24,89,63,309,0
24719,24,89,63,308,0
24725,24,89,64,308,0
24729,24,89,63,307,0
24734,24,89,63,307,0
24739,24,89,63,304,0
24744,24,89,63,304,0
24749,24,89,63,306,0
24754,24,89,63,304,0
24759,24,89,63,303,0
24764,24,89,63,308,0
24769,24,89,64,303,0
24774,24,89,63,303,0
24779,24,89,63,304,0
24784,24,89,63,303,0
24789,24,89,63,304,0
24794,24,89,63,304,0
24799,24,89,64,303,0
24804,24,89,63,303,0
24809,24,89,63,304,0
24814,24,89,63,306,0
24819,24,89,63,304,0
24824,24,89,63,304,0
24829,24,89,64,304,0
24834,24,89,63,304,0
24839,24,89,63,304,0
24844,24,89,64,304,0
24849,24,89,63,306,0
24854,24,89,63,306,0
24859,24,89,64,307,0
24864,24,89,63,307,0
24870,24,89,63,308,0
24874,24,89,64,308,0
24881,24,89,63,309,0
24884,24,89,63,310,0
24889,24,89,63,311,0
24894,24,89,63,312,0
24899,24,89,63,312,0
24904,24,89,64,315,0
24910,24,89,64,318,0
24914,24,89,63,321,0
24919,24,89,63,324,0
24924,24,89,63,330,0
24929,24,89,63,333,0
24934,24,89,64,339,0
24939,24,89,64,346,0
24944,24,89,63,352,0
24950,24,89,63,361,0
24954,24,89,63,370,0
24959,24,89,63,380,0
24964,24,89,63,390,0
24969,24,89,63,398,0
24974,24,89,63,407,0
24980,24,89,63,415,0
24984,24,89,63,422,0
24989,24,89,63,427,0
24994,24,89,63,432,0
24999,24,89,63,439,0
25004,24,89,63,445,0
25009,24,89,63,453,0
25014,24,89,63,457,0
25020,24,89,63,462,0
25024,24,89,63,465,0
25029,24,89,63,468,0
25034,24,89,63,469,0
25039,24,89,63,471,0
25044,24,89,63,472,0
25049,24,89,63,474,0
25054,24,89,63,475,0
25060,24,89,63,477,0
25064,24,89,63,477,0
25069,24,89,63,478,0
25074,24,89,64,479,0
25079,24,89,63,480,0
25084,24,89,63,481,0
25089,24,89,63,481,0
25094,24,89,64,480,0
25099,24,89,63,477,0
25104,24,89,63,476,0
25109,24,89,63,475,0
25114,24,89,63,472,0
25119,24,89,63,470,0
25124,24,89,63,469,0
25129,24,89,63,469,0
25134,24,89,63,467,0
